1509054060,com.gameEngine.Board@728938a9,red|5 black|12 black|13 blue|2 blue|11 blue|1 yellow|2 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 Joker;red|5 black|12 black|13 blue|2 blue|11 blue|1 yellow|2 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 Joker,1,0
1509054060,com.gameEngine.Board@21b8d17c,red|5 black|12 black|13 blue|2 blue|11 blue|1 yellow|2 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 Joker;red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2,1,1
1509054060,com.gameEngine.Board@21b8d17c,red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2;red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2,1,0
1509054060,com.gameEngine.Board@21b8d17c,red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2;red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9,1,1
1509054060,com.gameEngine.Board@21b8d17c,red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9 black|6;red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9,1,0
1509054060,com.gameEngine.Board@21b8d17c,red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9 black|6;red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9 black|6 red|3,1,1
1509054060,com.gameEngine.Board@21b8d17c,red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9 black|6 red|3 yellow|13;red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9 black|6 red|3,1,0
1509054060,com.gameEngine.Board@21b8d17c,red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9 black|6 red|3 yellow|13;red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9 black|6 red|3 yellow|13 yellow|12,1,1
1509054060,com.gameEngine.Board@21b8d17c,red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9 black|6 red|3 yellow|13 yellow|12;red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9 black|6 red|3 yellow|13 yellow|12,1,0
1509054060,com.gameEngine.Board@6433a2,red|5 black|12 black|13 blue|11 blue|1 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 blue|9 black|6 red|3 yellow|13 yellow|12;red|5 blue|11 blue|1 yellow|6 blue|7 black|9 yellow|10 yellow|2 blue|9 black|6 red|3,1,1
1509054060,com.gameEngine.Board@6433a2,red|5 blue|11 blue|1 yellow|6 blue|7 black|9 yellow|10 yellow|2 blue|9 black|6 red|3;red|5 blue|11 blue|1 yellow|6 blue|7 black|9 yellow|10 yellow|2 blue|9 black|6 red|3,1,0
1509054060,com.gameEngine.Board@6433a2,red|5 blue|11 blue|1 yellow|6 blue|7 black|9 yellow|10 yellow|2 blue|9 black|6 red|3;red|5 blue|11 blue|1 yellow|6 blue|7 black|9 yellow|10 yellow|2 blue|9 black|6 red|3 yellow|7,1,1
1509054060,com.gameEngine.Board@6433a2,red|5 blue|11 blue|1 yellow|6 blue|7 black|9 yellow|10 yellow|2 blue|9 black|6 red|3 yellow|7 red|2;red|5 blue|11 blue|1 yellow|6 blue|7 black|9 yellow|10 yellow|2 blue|9 black|6 red|3 yellow|7,1,0
1509054060,com.gameEngine.Board@5910e440,red|5 blue|11 blue|1 yellow|6 blue|7 black|9 yellow|10 yellow|2 blue|9 black|6 red|3 yellow|7 red|2;red|5 blue|11 blue|1 blue|7 black|9 yellow|10 yellow|2 blue|9 black|6 red|3,1,1
